time,ground_truth,imputed
2017-02-23 07:55:00,66.9,66.16172900156174
2017-02-23 08:00:00,66.3,65.7130115350863
2017-02-23 08:05:00,64.6,66.50156298349782
2017-02-23 08:10:00,65.4,66.22624733605625
2017-02-23 08:15:00,66.8,65.59698605037754
2017-02-23 08:20:00,65.6,66.46064629534567
2017-02-23 08:25:00,66.1,66.03556328382525
2017-02-23 08:30:00,65.7,66.1219483610345
2017-02-23 08:35:00,66.2,66.1079809835724
2017-02-23 08:40:00,65.4,64.29205391759183
2017-02-23 08:45:00,64.3,64.41625230442048
2017-02-23 08:50:00,64.8,63.50037715235834
2017-02-23 08:55:00,63.8,63.90852835038223
2017-02-23 09:00:00,65.2,64.44361666382527
2017-02-23 09:05:00,65.8,64.46411414106588
2017-02-23 09:10:00,65.4,63.62831176818858
2017-02-23 09:15:00,64.8,64.17167417658102
2017-02-23 09:20:00,64.3,63.08419179707064
2017-02-23 09:25:00,63.5,64.28738007377942
2017-02-23 09:30:00,64.3,64.32781688656044
2017-02-23 09:35:00,64.2,65.19275469100097
2017-02-23 09:40:00,66.7,64.86517413297737
2017-02-23 09:45:00,65.6,65.35711161032951
2017-02-23 09:50:00,65.1,64.68136486860038
2017-02-23 09:55:00,63.3,65.00645869189597
2017-02-23 10:00:00,63.5,65.40088106664761
2017-02-23 10:05:00,64.3,64.87276675746561
2017-02-23 10:10:00,63.6,64.86581726084297
2017-02-23 10:15:00,65.6,65.49612921269669
2017-02-23 10:20:00,65.8,65.2317155114955
2017-02-23 10:25:00,65.4,66.16877652873796
2017-02-23 10:30:00,65.3,66.4891455165219
2017-02-23 10:35:00,65.0,66.03133808790925
2017-02-23 10:40:00,64.5,66.38387256051625
2017-02-23 10:45:00,65.6,66.62938454796387
2017-02-23 10:50:00,65.8,65.39874218227101
2017-02-23 10:55:00,65.0,65.32645018299175
2017-02-23 11:00:00,64.6,65.29093782438996
2017-02-23 11:05:00,64.1,65.93917513730639
2017-02-23 11:10:00,64.8,65.40301599817933
2017-02-23 11:15:00,65.5,63.289181392645105
2017-02-23 11:20:00,64.7,65.13065273059523
2017-02-23 11:25:00,64.5,63.92605724110124
2017-02-23 11:30:00,65.0,64.16629099475088
2017-02-23 11:35:00,64.8,63.588795375343054
2017-02-23 11:40:00,64.9,62.7243840898435
2017-02-23 11:45:00,63.4,63.0949336530925
2017-02-23 11:50:00,63.7,63.02725818137458
2017-02-23 11:55:00,62.9,62.61191774668473
2017-02-23 12:00:00,64.7,62.21777286164523
2017-02-23 12:05:00,63.6,63.08307630423922
2017-02-23 12:10:00,65.5,64.01250833082035
2017-02-23 12:15:00,66.6,62.845114448197144
2017-02-23 12:20:00,65.0,63.856607337306706
2017-02-23 12:25:00,66.1,63.17380180279338
2017-02-23 12:30:00,66.3,63.60783642687943
2017-02-23 12:35:00,65.7,63.92812102142471
2017-02-23 12:40:00,66.0,63.387475403333596
2017-02-23 12:45:00,66.5,64.8542350299949
2017-02-23 12:50:00,67.3,64.31509109768214
2017-02-23 12:55:00,66.6,65.21555786267307
2017-02-23 13:00:00,67.2,64.95413014051104
2017-02-23 13:05:00,67.6,63.995136763328446
2017-02-23 13:10:00,66.1,62.26946441207417
2017-02-23 13:15:00,65.8,63.08132539158977
2017-02-23 13:20:00,65.8,65.34117097269221
2017-02-23 13:25:00,66.8,64.40128050906873
2017-02-23 13:30:00,67.3,63.27779858282234
2017-02-23 13:35:00,65.7,62.97893900057399
2017-02-23 13:40:00,65.3,62.993113309466715
2017-02-23 13:45:00,63.4,64.7592469811404
2017-02-23 13:50:00,65.0,64.56417922391282
2017-02-23 13:55:00,66.7,62.757967460132996
2017-02-23 14:00:00,65.9,64.67220652224636
2017-02-23 14:05:00,67.7,65.65061271602838
2017-02-23 14:10:00,68.2,63.37635249306316
2017-02-23 14:15:00,67.8,62.72614784923888
2017-02-23 14:20:00,66.4,61.82797808242065
2017-02-23 14:25:00,65.1,62.535915211895734
2017-02-23 14:30:00,65.1,60.37236132789654
2017-02-23 14:35:00,65.6,57.35035111924304
2017-02-23 14:40:00,64.3,56.209806342691614
2017-02-23 14:45:00,63.6,54.183974120858394
2017-02-23 14:50:00,63.9,49.761671174932644
2017-02-23 14:55:00,63.5,49.80477773916064
2017-02-23 15:00:00,59.4,48.97225168178058
2017-02-23 15:05:00,45.6,41.26208223525306
2017-02-23 15:10:00,33.6,40.01816937865438
2017-02-23 15:15:00,26.1,32.29856370077621
2017-02-23 15:20:00,23.3,34.513934045103255
2017-02-23 15:25:00,23.1,31.14977526618115
2017-02-23 15:30:00,24.9,37.43191940852899
2017-02-23 15:35:00,23.3,27.91323013208322
2017-02-23 15:40:00,23.4,31.590134837395283
2017-02-23 15:45:00,23.8,27.920174490007497
2017-02-23 15:50:00,24.3,25.528507263040183
2017-02-23 15:55:00,25.6,27.437819894551872
2017-02-23 16:00:00,26.2,23.814901563776758
2017-02-23 16:05:00,27.7,25.46036337920134
2017-02-23 16:10:00,26.5,23.449775699018133
2017-02-23 16:15:00,27.0,23.745198677908476
2017-02-23 16:20:00,26.6,26.479827377698527
2017-02-23 16:25:00,26.6,25.003079307253742
2017-02-23 16:30:00,25.2,25.289477150663274
2017-02-23 16:35:00,26.6,29.732730965139915
2017-02-23 16:40:00,26.9,27.669681127414066
2017-02-23 16:45:00,28.1,24.420958068741292
2017-02-23 16:50:00,27.0,26.8266088798348
2017-02-23 16:55:00,26.9,26.622604135567734
2017-02-23 17:00:00,27.0,23.626670251807617
2017-02-23 17:05:00,28.5,27.065752834144895
2017-02-23 17:10:00,28.9,26.157452321126698
2017-02-23 17:15:00,24.2,21.0524922700137
2017-02-23 17:20:00,19.7,20.031921474943886
2017-02-23 17:25:00,18.9,16.251154979256277
2017-02-23 17:30:00,20.3,18.850027173723518
2017-02-23 17:35:00,21.1,20.20532803739163
2017-02-23 17:40:00,20.0,19.828972930834702
2017-02-23 17:45:00,21.4,20.74165319600459
2017-02-23 17:50:00,24.1,20.79258481200108
2017-02-23 17:55:00,23.7,25.555952655765466
2017-02-23 18:00:00,22.5,19.856674467909656
2017-02-23 18:05:00,23.3,23.104765071398063
2017-02-23 18:10:00,24.1,27.16501035077831
2017-02-23 18:15:00,24.7,27.467874164912644
2017-02-23 18:20:00,24.0,37.24345250700368
2017-02-23 18:25:00,25.3,36.03893054042488
2017-02-23 18:30:00,32.0,43.43222096593266
2017-02-23 18:35:00,40.0,46.39990623888334
2017-02-23 18:40:00,50.7,45.78337785720377
2017-02-23 18:45:00,53.5,50.72470198789839
2017-02-23 18:50:00,57.6,48.80757221030801
2017-02-23 18:55:00,57.0,51.198659159643675
2017-02-23 19:00:00,59.7,53.79863261670069
2017-02-23 19:05:00,60.8,55.857284914472785
2017-02-23 19:10:00,62.0,57.81905061198384
2017-02-23 19:15:00,62.2,58.38234267144667
2017-02-23 19:20:00,63.7,61.73985404991779
2017-02-23 19:25:00,63.3,61.7019260089751
2017-02-23 19:30:00,64.4,62.0114533314034
2017-02-23 19:35:00,65.6,62.29454422476771
2017-02-23 19:40:00,65.3,63.45542480720324
2017-02-23 19:45:00,66.0,65.64914067658678
2017-02-23 19:50:00,66.2,65.14047238790138
2017-02-23 19:55:00,65.6,66.84547788251099
2017-02-23 20:00:00,66.0,64.63507665951056
2017-02-23 20:05:00,67.0,65.76572706998716
2017-02-23 20:10:00,67.3,65.77324182343082
2017-02-23 20:15:00,67.2,64.98161585225432
2017-02-23 20:20:00,66.9,65.59983684212105
2017-02-23 20:25:00,66.8,65.69709935793229
2017-02-23 20:30:00,67.1,65.91141667926483
2017-02-23 20:35:00,67.9,66.37228558625429
2017-02-23 20:40:00,68.4,66.23358302562583
2017-02-23 20:45:00,67.9,67.1170359555885
2017-02-23 20:50:00,68.9,66.59156491379262
2017-02-23 20:55:00,69.2,67.21858967982563
2017-02-23 21:00:00,67.5,67.12472068136296
2017-02-23 21:05:00,67.8,67.0838004356504
2017-02-23 21:10:00,67.8,67.3650840883254
2017-02-23 21:15:00,66.0,66.52681138502645
2017-02-23 21:20:00,66.3,67.65876860602773
2017-02-23 21:25:00,67.4,67.00080729465178
2017-02-23 21:30:00,67.5,68.44245726464052
2017-02-23 21:35:00,67.9,67.80203630723379
2017-02-23 21:40:00,68.1,67.88602082173391
2017-02-23 21:45:00,68.0,67.8327688857798
2017-02-23 21:50:00,66.1,67.27095578323714
2017-02-23 21:55:00,67.5,67.25533572132142
2017-02-23 22:00:00,68.2,67.48500470640083
2017-02-23 22:05:00,67.4,66.7091746987382
2017-02-23 22:10:00,67.0,67.41724978250036
2017-02-23 22:15:00,66.9,67.38689825820295
2017-02-23 22:20:00,67.7,67.70539636449465
2017-02-23 22:25:00,66.8,67.17774295702824
2017-02-23 22:30:00,65.8,66.65259130510047
2017-02-23 22:35:00,67.2,66.59341919333627
2017-02-23 22:40:00,65.3,67.6425666853424
2017-02-23 22:45:00,66.2,67.37021369515504
2017-02-23 22:50:00,67.1,66.92309910728746
2017-02-23 22:55:00,67.5,67.57822939114443
2017-02-23 23:00:00,67.3,67.65305516400602
2017-02-23 23:05:00,68.2,66.98306692673049
2017-02-23 23:10:00,67.4,67.16026782499989
2017-02-23 23:15:00,67.4,67.22101000675927
2017-02-23 23:20:00,69.5,67.54864313762008
2017-02-23 23:25:00,67.1,65.21012032922553
2017-02-23 23:30:00,66.9,66.8722995163107
2017-02-23 23:35:00,67.8,67.0563514853647
2017-02-23 23:40:00,68.3,67.09675469896405
2017-02-23 23:45:00,67.5,67.41755770911826
2017-02-23 23:50:00,67.6,67.47836511281852
2017-02-23 23:55:00,66.6,68.09515398697715
2017-02-24 00:00:00,67.4,68.79075428751231
2017-02-24 00:05:00,67.1,68.17254831845622
2017-02-24 00:10:00,68.0,68.4177187801043
2017-02-24 00:15:00,67.8,67.75272693878519
2017-02-24 00:20:00,67.5,67.33594134399908
2017-02-24 00:25:00,67.6,68.1628851938082
2017-02-24 00:30:00,67.6,67.93074409952692
2017-02-24 00:35:00,67.6,67.34160774716645
2017-02-24 00:40:00,67.3,68.92942641123503
2017-02-24 00:45:00,67.0,66.69917993040286
2017-02-24 00:50:00,67.0,66.87322369144886
2017-02-24 00:55:00,67.0,66.98471723947718
2017-02-24 01:00:00,66.7,67.11772058832557
2017-02-24 01:05:00,66.9,68.1212143028487
2017-02-24 01:10:00,67.7,67.15544416836569
2017-02-24 01:15:00,66.6,66.94455712583931
2017-02-24 01:20:00,67.6,66.19887269925471
2017-02-24 01:25:00,67.9,67.4683739020436
2017-02-24 01:30:00,66.2,66.23425421869024
2017-02-24 01:35:00,66.2,67.8793207496246
2017-02-24 01:40:00,66.9,67.76345258814295
2017-02-24 01:45:00,67.4,67.68267304028959
2017-02-24 01:50:00,67.9,66.36972888617152
2017-02-24 01:55:00,65.7,66.236002166706
2017-02-24 02:00:00,67.6,68.10492700071347
2017-02-24 02:05:00,67.0,66.08101032751988
2017-02-24 02:10:00,67.9,67.376180514535
2017-02-24 02:15:00,67.9,67.72210820217238
2017-02-24 02:20:00,67.6,65.66560822844956
2017-02-24 02:25:00,66.9,67.55962572189648
2017-02-24 02:30:00,66.2,66.42793334150365
2017-02-24 02:35:00,67.0,66.86831939677863
2017-02-24 02:40:00,67.1,65.0138580222685
2017-02-24 02:45:00,67.7,66.37598268209136
2017-02-24 02:50:00,68.0,68.23064011770865
2017-02-24 02:55:00,68.3,68.23230584655046
2017-02-24 03:00:00,66.9,67.65631705161935
2017-02-24 03:05:00,67.5,66.06961585680466
2017-02-24 03:10:00,66.4,68.06050809197792
2017-02-24 03:15:00,67.1,66.96822952810541
2017-02-24 03:20:00,68.0,66.44796952174417
2017-02-24 03:25:00,66.0,66.9955255032934
2017-02-24 03:30:00,66.4,67.84900796320721
2017-02-24 03:35:00,64.5,66.45526528758025
2017-02-24 03:40:00,66.1,67.9594836536732
2017-02-24 03:45:00,65.6,66.98191269601902
2017-02-24 03:50:00,66.3,69.05068309088742
2017-02-24 03:55:00,66.1,66.83210540820669
2017-02-24 04:00:00,67.6,69.0223245909897
2017-02-24 04:05:00,66.0,69.11445829054028
2017-02-24 04:10:00,68.1,67.57684510485966
2017-02-24 04:15:00,66.9,68.30668336680014
2017-02-24 04:20:00,66.6,69.3622953413594
2017-02-24 04:25:00,68.3,66.90771384435892
2017-02-24 04:30:00,69.3,70.87486172060142
2017-02-24 04:35:00,67.9,68.51225501878646
2017-02-24 04:40:00,70.0,68.3616721828043
2017-02-24 04:45:00,69.1,68.39075721559503
2017-02-24 04:50:00,70.3,69.12150700356997
2017-02-24 04:55:00,69.2,67.52627556945622
2017-02-24 05:00:00,71.1,69.34588787273916
2017-02-24 05:05:00,68.6,68.82991433138992
2017-02-24 05:10:00,67.4,69.49982114006046
2017-02-24 05:15:00,70.3,69.22752151327929
2017-02-24 05:20:00,70.6,68.38402789243345
2017-02-24 05:25:00,68.1,68.1785305539313
2017-02-24 05:30:00,69.8,67.96526350348927
2017-02-24 05:35:00,70.5,69.09584197218865
2017-02-24 05:40:00,69.5,69.0220905825715
2017-02-24 05:45:00,69.2,68.47778225839396
2017-02-24 05:50:00,69.3,68.45466918368153
2017-02-24 05:55:00,70.3,67.79056198905155
2017-02-24 06:00:00,65.9,68.63059291776302
2017-02-24 06:05:00,67.0,67.13010643254228
2017-02-24 06:10:00,67.1,67.50612594256701
2017-02-24 06:15:00,64.8,68.05399617528596
2017-02-24 06:20:00,67.0,67.03326726642005
2017-02-24 06:25:00,66.2,68.12933581798485
2017-02-24 06:30:00,64.4,69.31572687556601
2017-02-24 06:35:00,64.0,68.78919133263797
2017-02-24 06:40:00,65.5,69.08296992804898
2017-02-24 06:45:00,66.1,69.0728553885131
2017-02-24 06:50:00,66.6,69.48625339521799
2017-02-24 06:55:00,68.8,68.26325345985914
2017-02-24 07:00:00,65.1,66.95415107570156
2017-02-24 07:05:00,64.5,66.99394989931535
2017-02-24 07:10:00,67.1,68.45996994869544
2017-02-24 07:15:00,67.6,68.55203407817574
2017-02-24 07:20:00,67.0,68.70527085422528
2017-02-24 07:25:00,66.0,68.68292463142389
2017-02-24 07:30:00,65.7,69.66623116703123
2017-02-24 07:35:00,65.9,67.00102391055242
2017-02-24 07:40:00,65.1,67.82055143275593
2017-02-24 07:45:00,66.2,68.42747123904712
2017-02-24 07:50:00,66.8,68.23663974570128
2017-02-24 07:55:00,66.9,68.28355131843219
2017-02-24 08:00:00,66.1,68.19459017220015
2017-02-24 08:05:00,66.6,68.7116064740346
2017-02-24 08:10:00,67.1,68.07520951273837
2017-02-24 08:15:00,67.0,68.10406369938681
2017-02-24 08:20:00,66.6,68.65292253861583
2017-02-24 08:25:00,66.9,67.55102195968226
2017-02-24 08:30:00,67.0,67.6378477790981
2017-02-24 08:35:00,67.8,67.67199403450168
2017-02-24 08:40:00,66.1,66.82626033644974
2017-02-24 08:45:00,66.1,67.13430000569907
2017-02-24 08:50:00,65.5,67.09469842904589
2017-02-24 08:55:00,66.4,67.02098498673979
2017-02-24 09:00:00,66.7,67.13569298824262
2017-02-24 09:05:00,67.5,67.4482361336891
2017-02-24 09:10:00,65.9,67.21476609295169
2017-02-24 09:15:00,66.2,66.32660532471044
2017-02-24 09:20:00,67.1,66.04532404374238
2017-02-24 09:25:00,66.9,66.65688251352636
2017-02-24 09:30:00,65.0,66.53614128484922
2017-02-24 09:35:00,64.8,66.42546755685363
2017-02-24 09:40:00,64.7,67.30427194121125
2017-02-24 09:45:00,65.3,66.64615133018573
2017-02-24 09:50:00,65.5,67.71125448063978
2017-02-24 09:55:00,65.1,67.15037780705447
2017-02-24 10:00:00,65.7,66.09696954352822
2017-02-24 10:05:00,64.3,65.24298309588936
2017-02-24 10:10:00,63.8,67.07388709592004
2017-02-24 10:15:00,63.6,66.49811768388102
2017-02-24 10:20:00,63.2,65.80917476473023
2017-02-24 10:25:00,64.0,66.45575306864119
2017-02-24 10:30:00,66.0,67.6091770044531
2017-02-24 10:35:00,65.2,67.13182473422128
2017-02-24 10:40:00,66.1,67.36591141876345
2017-02-24 10:45:00,66.3,67.20733237282852
2017-02-24 10:50:00,66.7,66.93611622083505
2017-02-24 10:55:00,66.6,67.24613903237184
2017-02-24 11:00:00,65.5,66.57373244458512
2017-02-24 11:05:00,66.1,65.5825680485966
2017-02-24 11:10:00,66.6,66.99151573742455
2017-02-24 11:15:00,66.7,67.75071573129892
2017-02-24 11:20:00,67.0,65.22076810753872
2017-02-24 11:25:00,66.9,64.54274492243037
2017-02-24 11:30:00,65.8,65.9489481510427
2017-02-24 11:35:00,66.0,65.09326830464772
2017-02-24 11:40:00,66.1,65.4861522321634
2017-02-24 11:45:00,67.5,65.36267326310698
2017-02-24 11:50:00,67.7,66.38808787432001
2017-02-24 11:55:00,66.4,64.16249586836024
2017-02-24 12:00:00,66.2,64.98217320338554
2017-02-24 12:05:00,65.8,66.35291506509532
2017-02-24 12:10:00,68.7,66.95790034909135
2017-02-24 12:15:00,68.2,67.06010668802183
2017-02-24 12:20:00,67.9,66.85058653926265
2017-02-24 12:25:00,67.7,67.18321448494194
2017-02-24 12:30:00,67.2,66.68450222671183
2017-02-24 12:35:00,66.9,66.51433936879087
2017-02-24 12:40:00,67.5,64.92043609056427
2017-02-24 12:45:00,66.7,65.09523563555557
2017-02-24 12:50:00,67.5,65.9656489207547
2017-02-24 12:55:00,66.4,65.12002787878247
2017-02-24 13:00:00,66.7,66.63214758655053
2017-02-24 13:05:00,67.0,65.77700493177777
2017-02-24 13:10:00,66.7,64.56517731725063
2017-02-24 13:15:00,65.4,63.66787994330233
2017-02-24 13:20:00,66.7,62.235011218263935
2017-02-24 13:25:00,68.2,61.77341933594186
2017-02-24 13:30:00,67.1,61.78534032559806
2017-02-24 13:35:00,66.6,62.507897051944106
2017-02-24 13:40:00,68.6,63.314334530611575
2017-02-24 13:45:00,67.4,63.17376583190477
2017-02-24 13:50:00,66.6,61.58597503539276
2017-02-24 13:55:00,66.7,64.72381447000562
2017-02-24 14:00:00,66.3,62.305842246067314
2017-02-24 14:05:00,66.4,64.82319650125346
2017-02-24 14:10:00,66.5,65.68390476164859
2017-02-24 14:15:00,66.2,65.12581089087446
2017-02-24 14:20:00,66.9,65.65909235891269
2017-02-24 14:25:00,66.6,64.02182854617313
2017-02-24 14:30:00,67.6,64.29341290566923
2017-02-24 14:35:00,67.0,61.81888317922731
2017-02-24 14:40:00,65.3,58.464749407904044
2017-02-24 14:45:00,56.9,57.419831459943325
2017-02-24 14:50:00,49.6,55.528669106369286
2017-02-24 14:55:00,39.5,53.779252608713946
2017-02-24 15:00:00,35.3,53.432037874776384
2017-02-24 15:05:00,32.2,45.636491721774185
2017-02-24 15:10:00,28.8,39.46500984417172
2017-02-24 15:15:00,29.0,37.639926012975096
2017-02-24 15:20:00,28.0,30.775886734843215
2017-02-24 15:25:00,26.3,27.592290748779888
2017-02-24 15:30:00,27.7,26.01606064011124
2017-02-24 15:35:00,29.4,24.940709739248106
2017-02-24 15:40:00,28.5,25.27247675530768
2017-02-24 15:45:00,27.9,25.018666165272286
2017-02-24 15:50:00,27.4,22.744104340241016
2017-02-24 15:55:00,27.4,23.87786563965569
2017-02-24 16:00:00,28.2,23.296633000677268
2017-02-24 16:05:00,26.5,24.65251256083907
2017-02-24 16:10:00,27.3,24.088100067488703
2017-02-24 16:15:00,27.5,23.40655687399491
2017-02-24 16:20:00,27.2,22.97206964916755
2017-02-24 16:25:00,27.1,24.60591642513137
2017-02-24 16:30:00,29.3,26.91587360455533
2017-02-24 16:35:00,25.6,23.794846409880712
2017-02-24 16:40:00,26.3,22.613869168677667
2017-02-24 16:45:00,25.1,26.534901575152574
2017-02-24 16:50:00,25.9,28.10856391577272
2017-02-24 16:55:00,23.4,26.03589127241684
2017-02-24 17:00:00,22.6,30.330616149122527
2017-02-24 17:05:00,24.5,32.39454193727872
2017-02-24 17:10:00,24.6,24.491875268563547
2017-02-24 17:15:00,21.0,24.2187052253349
2017-02-24 17:20:00,22.6,22.708974617025753
2017-02-24 17:25:00,22.6,20.4244927324278
2017-02-24 17:30:00,22.0,19.88594449384182
2017-02-24 17:35:00,23.0,20.60588087930217
2017-02-24 17:40:00,23.1,21.60707008524728
2017-02-24 17:45:00,22.3,19.633993322048447
2017-02-24 17:50:00,20.5,21.67340198498293
2017-02-24 17:55:00,20.9,21.751039021139007
2017-02-24 18:00:00,23.8,26.71804162288761
2017-02-24 18:05:00,24.6,26.668090312426884
2017-02-24 18:10:00,23.7,33.97655268633241
2017-02-24 18:15:00,23.7,26.277938196023143
2017-02-24 18:20:00,24.0,36.28155457938691
2017-02-24 18:25:00,22.8,29.4021181797918
2017-02-24 18:30:00,25.0,34.023961526952014
2017-02-24 18:35:00,26.5,38.81455498526513
2017-02-24 18:40:00,33.4,48.909688424374735
2017-02-24 18:45:00,45.9,49.68552040845981
2017-02-24 18:50:00,52.7,56.272001194952566
2017-02-24 18:55:00,56.7,57.94072965311403
2017-02-24 19:00:00,59.4,58.54189115259387
2017-02-24 19:05:00,59.9,58.993742039223335
2017-02-24 19:10:00,57.4,62.72126509757338
2017-02-24 19:15:00,58.5,63.781457826447614
2017-02-24 19:20:00,61.2,64.48068921030999
2017-02-24 19:25:00,63.5,64.39682011888102
2017-02-24 19:30:00,64.6,65.52751559178951
2017-02-24 19:35:00,65.0,65.80816599871117
2017-02-24 19:40:00,65.6,65.9703765232578
2017-02-24 19:45:00,65.8,66.78679157538527
2017-02-24 19:50:00,67.2,67.32226766291322
2017-02-24 19:55:00,68.0,67.05163732253428
2017-02-24 20:00:00,68.3,67.91092611632502
2017-02-24 20:05:00,67.8,66.50172584070779
2017-02-24 20:10:00,65.7,67.00768247779025
2017-02-24 20:15:00,67.7,67.12685363647222
2017-02-24 20:20:00,67.2,67.76612392072789
2017-02-24 20:25:00,66.4,67.04815249446845
2017-02-24 20:30:00,66.3,67.8119879895597
2017-02-24 20:35:00,67.5,68.11857459302297
2017-02-24 20:40:00,67.1,68.44600533822478
2017-02-24 20:45:00,68.4,67.94308171903582
2017-02-24 20:50:00,68.4,68.5103284021811
2017-02-24 20:55:00,68.2,67.00677569516968
2017-02-24 21:00:00,66.4,67.88824152999999
2017-02-24 21:05:00,66.2,67.30411857082905
2017-02-24 21:10:00,65.4,68.21670792056618
2017-02-24 21:15:00,66.6,67.98405532815457
2017-02-24 21:20:00,65.1,68.60440373914767
2017-02-24 21:25:00,66.3,69.14841797166449
2017-02-24 21:30:00,66.4,67.70277641889345
2017-02-24 21:35:00,66.5,68.7420157098676
2017-02-24 21:40:00,66.8,69.22728513315414
2017-02-24 21:45:00,66.3,69.33975938200271
2017-02-24 21:50:00,66.1,68.43366534700894
2017-02-24 21:55:00,66.0,67.97066467076371
2017-02-24 22:00:00,65.6,68.44603617041501
2017-02-24 22:05:00,66.3,69.60908093543452
2017-02-24 22:10:00,65.9,68.93595967328946
2017-02-24 22:15:00,67.2,68.46686054792904
2017-02-24 22:20:00,67.1,69.12480683849437
2017-02-24 22:25:00,66.6,69.26286073727437
2017-02-24 22:30:00,68.3,68.82931903294764
2017-02-24 22:35:00,68.0,69.35460231461064
2017-02-24 22:40:00,67.9,69.74422237809054
2017-02-24 22:45:00,67.6,68.98831984743362
2017-02-24 22:50:00,68.6,70.42326974531306
2017-02-24 22:55:00,69.0,68.56381750882935
2017-02-24 23:00:00,67.8,68.96920547062432
2017-02-24 23:05:00,67.9,68.6928597118012
2017-02-24 23:10:00,68.6,69.1020273838917
2017-02-24 23:15:00,68.2,68.09053627356235
2017-02-24 23:20:00,67.4,69.1143325900724
2017-02-24 23:25:00,68.0,68.67688073156835
2017-02-24 23:30:00,67.2,68.68405277335899
2017-02-24 23:35:00,67.6,69.22350779456555
2017-02-24 23:40:00,68.0,67.8169013757732
2017-02-24 23:45:00,66.5,68.11915091780972
2017-02-24 23:50:00,67.4,67.37325303760039
2017-02-24 23:55:00,67.9,68.09232849344102
2017-02-25 00:00:00,68.0,68.19358456845701
2017-02-25 00:05:00,67.6,68.05555280560847
2017-02-25 00:10:00,65.8,68.25256971065734
2017-02-25 00:15:00,67.4,68.62533484347405
2017-02-25 00:20:00,67.4,68.67004310045644
2017-02-25 00:25:00,67.9,68.0200878811455
